0.37994E-02    0.12211E+05
0.38541E-02    0.12345E+05
0.39095E-02    0.12480E+05
0.39658E-02    0.12616E+05
0.40228E-02    0.12753E+05
0.40807E-02    0.12890E+05
0.41394E-02    0.13029E+05
0.41990E-02    0.13168E+05
0.42594E-02    0.13308E+05
0.43207E-02    0.13449E+05
0.43828E-02    0.13591E+05
0.44459E-02    0.13733E+05
0.45099E-02    0.13876E+05
0.45748E-02    0.14020E+05
0.46406E-02    0.14165E+05
0.47073E-02    0.14310E+05
0.47751E-02    0.14456E+05
0.48438E-02    0.14602E+05
0.49135E-02    0.14750E+05
0.49842E-02    0.14898E+05
0.50559E-02    0.15046E+05
0.51286E-02    0.15195E+05
0.52024E-02    0.15344E+05
0.52773E-02    0.15494E+05
0.53532E-02    0.15645E+05
0.54302E-02    0.15796E+05
0.55084E-02    0.15947E+05
0.55876E-02    0.16099E+05
0.56680E-02    0.16251E+05
0.57496E-02    0.16403E+05
0.58323E-02    0.16556E+05
0.59162E-02    0.16709E+05
0.60013E-02    0.16862E+05
0.60877E-02    0.17016E+05
0.61753E-02    0.17169E+05
0.62641E-02    0.17323E+05
0.63543E-02    0.17477E+05
0.64457E-02    0.17630E+05
0.65384E-02    0.17784E+05
0.66325E-02    0.17938E+05
0.67279E-02    0.18091E+05
0.68247E-02    0.18245E+05
0.69229E-02    0.18398E+05
0.70225E-02    0.18551E+05
0.71236E-02    0.18704E+05
0.72261E-02    0.18856E+05
0.73300E-02    0.19008E+05
0.74355E-02    0.19160E+05
0.75425E-02    0.19309E+05
0.76510E-02    0.19460E+05
0.77611E-02    0.19610E+05
0.78728E-02    0.19759E+05
0.79860E-02    0.19908E+05
0.81010E-02    0.20056E+05
0.82175E-02    0.20203E+05
0.83357E-02    0.20349E+05
0.84557E-02    0.20494E+05
0.85773E-02    0.20638E+05
0.87008E-02    0.20782E+05
0.88259E-02    0.20924E+05
0.89529E-02    0.21064E+05
0.90818E-02    0.21204E+05
0.92124E-02    0.21342E+05
0.93450E-02    0.21479E+05
0.94794E-02    0.21614E+05
0.96158E-02    0.21748E+05
0.97542E-02    0.21879E+05
0.98945E-02    0.22010E+05
0.10037E-01    0.22138E+05
0.10181E-01    0.22265E+05
0.10328E-01    0.22389E+05
0.10476E-01    0.22512E+05
0.10627E-01    0.22632E+05
0.10780E-01    0.22750E+05
0.10935E-01    0.22866E+05
0.11092E-01    0.22979E+05
0.11252E-01    0.23090E+05
0.11414E-01    0.23199E+05
0.11578E-01    0.23304E+05
0.11745E-01    0.23407E+05
0.11914E-01    0.23507E+05
0.12085E-01    0.23604E+05
0.12259E-01    0.23698E+05
0.12435E-01    0.23789E+05
0.12614E-01    0.23874E+05
0.12796E-01    0.23959E+05
0.12980E-01    0.24039E+05
0.13167E-01    0.24117E+05
0.13356E-01    0.24190E+05
0.13548E-01    0.24260E+05
0.13743E-01    0.24326E+05
0.13941E-01    0.24388E+05
0.14142E-01    0.24446E+05
0.14345E-01    0.24500E+05
0.14552E-01    0.24550E+05
0.14761E-01    0.24595E+05
0.14973E-01    0.24636E+05
0.15189E-01    0.24673E+05
0.15407E-01    0.24705E+05
0.15629E-01    0.24732E+05
0.15854E-01    0.24754E+05
0.16082E-01    0.24772E+05
0.16313E-01    0.24784E+05
0.16548E-01    0.24792E+05
0.16786E-01    0.24794E+05
0.17028E-01    0.24791E+05
0.17273E-01    0.24783E+05
0.17521E-01    0.24771E+05
0.17773E-01    0.24752E+05
0.18029E-01    0.24728E+05
0.18288E-01    0.24697E+05
0.18552E-01    0.24662E+05
0.18818E-01    0.24620E+05
0.19089E-01    0.24573E+05
0.19364E-01    0.24520E+05
0.19643E-01    0.24461E+05
0.19925E-01    0.24396E+05
0.20212E-01    0.24325E+05
0.20503E-01    0.24248E+05
0.20798E-01    0.24166E+05
0.21097E-01    0.24077E+05
0.21400E-01    0.23982E+05
0.21708E-01    0.23881E+05
0.22021E-01    0.23775E+05
0.22338E-01    0.23662E+05
0.22659E-01    0.23543E+05
0.22985E-01    0.23418E+05
0.23316E-01    0.23288E+05
0.23651E-01    0.23151E+05
0.23991E-01    0.23010E+05
0.24337E-01    0.22862E+05
0.24687E-01    0.22709E+05
0.25042E-01    0.22550E+05
0.25402E-01    0.22386E+05
0.25768E-01    0.22217E+05
0.26139E-01    0.22043E+05
0.26515E-01    0.21864E+05
0.26896E-01    0.21680E+05
0.27283E-01    0.21491E+05
0.27676E-01    0.21298E+05
0.28074E-01    0.21101E+05
0.28478E-01    0.20899E+05
0.28888E-01    0.20694E+05
0.29303E-01    0.20485E+05
0.29725E-01    0.20273E+05
0.30152E-01    0.20057E+05
0.30586E-01    0.19839E+05
0.31026E-01    0.19618E+05
0.31473E-01    0.19394E+05
0.31926E-01    0.19169E+05
0.32385E-01    0.18941E+05
0.32851E-01    0.18712E+05
0.33324E-01    0.18482E+05
0.33803E-01    0.18251E+05
0.34290E-01    0.18020E+05
0.34783E-01    0.17788E+05
0.35283E-01    0.17557E+05
0.35791E-01    0.17325E+05
0.36306E-01    0.17095E+05
0.36828E-01    0.16865E+05
0.37358E-01    0.16637E+05
0.37896E-01    0.16410E+05
0.38441E-01    0.16186E+05
0.38994E-01    0.15963E+05
0.39555E-01    0.15743E+05
0.40124E-01    0.15526E+05
0.40702E-01    0.15312E+05
0.41287E-01    0.15102E+05
0.41881E-01    0.14895E+05
0.42484E-01    0.14692E+05
0.43095E-01    0.14493E+05
0.43715E-01    0.14299E+05
0.44344E-01    0.14109E+05
0.44982E-01    0.13923E+05
0.45629E-01    0.13743E+05
0.46286E-01    0.13567E+05
0.46952E-01    0.13396E+05
0.47628E-01    0.13230E+05
0.48313E-01    0.13069E+05
0.49008E-01    0.12913E+05
0.49713E-01    0.12761E+05
0.50428E-01    0.12615E+05
0.51154E-01    0.12473E+05
0.51890E-01    0.12336E+05
0.52637E-01    0.12204E+05
0.53394E-01    0.12076E+05
0.54162E-01    0.11951E+05
0.54941E-01    0.11830E+05
0.55732E-01    0.11713E+05
0.56534E-01    0.11598E+05
0.57347E-01    0.11486E+05
0.58172E-01    0.11376E+05
0.59009E-01    0.11268E+05
0.59858E-01    0.11161E+05
0.60720E-01    0.11054E+05
0.61593E-01    0.10948E+05
0.62480E-01    0.10841E+05
0.63379E-01    0.10733E+05
0.64290E-01    0.10624E+05
0.65215E-01    0.10513E+05
0.66154E-01    0.10399E+05
0.67106E-01    0.10282E+05
0.68071E-01    0.10161E+05
0.69051E-01    0.10036E+05
0.70044E-01    0.99074E+04
0.71052E-01    0.97735E+04
0.72074E-01    0.96345E+04
0.73111E-01    0.94904E+04
0.74163E-01    0.93408E+04
0.75230E-01    0.91859E+04
0.76313E-01    0.90257E+04
0.77411E-01    0.88602E+04
0.78524E-01    0.86899E+04
0.79654E-01    0.85150E+04
0.80800E-01    0.83361E+04
0.81963E-01    0.81537E+04
0.83142E-01    0.79684E+04
0.84339E-01    0.77811E+04
0.85552E-01    0.75924E+04
0.86783E-01    0.74035E+04
0.88032E-01    0.72151E+04
0.89298E-01    0.70282E+04
0.90583E-01    0.68436E+04
0.91886E-01    0.66625E+04
0.93209E-01    0.64856E+04
0.94550E-01    0.63139E+04
0.95910E-01    0.61482E+04
0.97290E-01    0.59892E+04
0.98690E-01    0.58376E+04
0.10011E+00    0.56939E+04
0.10155E+00    0.55584E+04
0.10301E+00    0.54314E+04
0.10449E+00    0.53132E+04
0.10600E+00    0.52036E+04
0.10752E+00    0.51025E+04
0.10907E+00    0.50094E+04
0.11064E+00    0.49240E+04
0.11223E+00    0.48456E+04
0.11385E+00    0.47733E+04
0.11548E+00    0.47064E+04
0.11714E+00    0.46437E+04
0.11883E+00    0.45842E+04
0.12054E+00    0.45266E+04
0.12227E+00    0.44697E+04
0.12403E+00    0.44121E+04
0.12582E+00    0.43527E+04
0.12763E+00    0.42906E+04
0.12947E+00    0.42247E+04
0.13133E+00    0.41544E+04
0.13322E+00    0.40790E+04
0.13513E+00    0.39981E+04
0.13708E+00    0.39117E+04
0.13905E+00    0.38199E+04
0.14105E+00    0.37234E+04
0.14308E+00    0.36228E+04
0.14514E+00    0.35191E+04
0.14723E+00    0.34138E+04
0.14935E+00    0.33079E+04
0.15150E+00    0.32028E+04
0.15367E+00    0.30999E+04
0.15589E+00    0.30005E+04
0.15813E+00    0.29058E+04
0.16040E+00    0.28168E+04
0.16271E+00    0.27342E+04
0.16505E+00    0.26587E+04
0.16743E+00    0.25903E+04
0.16984E+00    0.25289E+04
0.17228E+00    0.24741E+04
0.17476E+00    0.24252E+04
0.17727E+00    0.23814E+04
0.17982E+00    0.23415E+04
0.18241E+00    0.23042E+04
0.18504E+00    0.22680E+04
0.18770E+00    0.22318E+04
0.19040E+00    0.21941E+04
0.19314E+00    0.21541E+04
0.19592E+00    0.21108E+04
0.19874E+00    0.20639E+04
0.20160E+00    0.20132E+04
0.20450E+00    0.19591E+04
0.20744E+00    0.19022E+04
0.21042E+00    0.18434E+04
0.21345E+00    0.17840E+04
0.21652E+00    0.17252E+04
0.21964E+00    0.16681E+04
0.22280E+00    0.16138E+04
0.22600E+00    0.15633E+04
0.22926E+00    0.15172E+04
0.23255E+00    0.14755E+04
0.23590E+00    0.14382E+04
0.23929E+00    0.14049E+04
0.24274E+00    0.13747E+04
0.24623E+00    0.13468E+04
0.24977E+00    0.13201E+04
0.25337E+00    0.12935E+04
0.25701E+00    0.12661E+04
0.26071E+00    0.12373E+04
0.26446E+00    0.12067E+04
0.26827E+00    0.11741E+04
0.27213E+00    0.11401E+04
0.27604E+00    0.11051E+04
0.28001E+00    0.10700E+04
0.28404E+00    0.10355E+04
0.28813E+00    0.10026E+04
0.29228E+00    0.97172E+03
0.29648E+00    0.94331E+03
0.30075E+00    0.91738E+03
0.30507E+00    0.89372E+03
0.30946E+00    0.87185E+03
0.31392E+00    0.85114E+03
0.31843E+00    0.83093E+03
0.32301E+00    0.81063E+03
0.32766E+00    0.78981E+03
0.33238E+00    0.76828E+03
0.33716E+00    0.74613E+03
0.34201E+00    0.72365E+03
0.34693E+00    0.70126E+03
0.35192E+00    0.67945E+03
0.35699E+00    0.65865E+03
0.36212E+00    0.63909E+03
0.36733E+00    0.62085E+03
0.37262E+00    0.60382E+03
0.37798E+00    0.58770E+03
0.38342E+00    0.57215E+03
0.38893E+00    0.55682E+03
0.39453E+00    0.54145E+03
0.40021E+00    0.52597E+03
0.40597E+00    0.51042E+03
0.41181E+00    0.49496E+03
0.41773E+00    0.47986E+03
0.42374E+00    0.46530E+03
0.42984E+00    0.45143E+03
0.43602E+00    0.43829E+03
0.44230E+00    0.42576E+03
0.44866E+00    0.41370E+03
0.45512E+00    0.40194E+03
0.46166E+00    0.39033E+03
0.46831E+00    0.37883E+03
0.47505E+00    0.36746E+03
0.48188E+00    0.35632E+03
0.48881E+00    0.34550E+03
0.49585E+00    0.33508E+03
0.50298E+00    0.32508E+03
0.51022E+00    0.31546E+03
0.51756E+00    0.30616E+03
0.52501E+00    0.29708E+03
0.53256E+00    0.28820E+03
0.54022E+00    0.27949E+03
0.54800E+00    0.27097E+03
0.55588E+00    0.26270E+03
0.56388E+00    0.25469E+03
0.57199E+00    0.24696E+03
0.58022E+00    0.23948E+03
0.58857E+00    0.23223E+03
0.59704E+00    0.22517E+03
0.60563E+00    0.21828E+03
0.61434E+00    0.21157E+03
0.62318E+00    0.20505E+03
0.63215E+00    0.19872E+03
