 # k, pm_lin, pm_lin_IR, pm_1loop_IR, pb1b2, pb1bG2, pb1bGamma3, pb22, pb2bg2, pbg22
 4.838277e-01 3.532257e+02 3.521367e+02 1.090431e+03 9.916747e+02 -1.506690e+03 -1.186374e+03 -1.568564e+03 -1.430893e+03 1.079060e+03 
 4.869663e-01 3.483255e+02 3.473471e+02 1.083546e+03 9.872414e+02 -1.499359e+03 -1.177529e+03 -1.572967e+03 -1.422434e+03 1.072986e+03 
 4.900998e-01 3.435478e+02 3.426563e+02 1.076708e+03 9.828339e+02 -1.492077e+03 -1.168795e+03 -1.577318e+03 -1.414055e+03 1.066964e+03 
 4.932447e-01 3.388703e+02 3.380375e+02 1.069951e+03 9.784258e+02 -1.484811e+03 -1.160125e+03 -1.581640e+03 -1.405713e+03 1.060965e+03 
 4.963900e-01 3.343036e+02 3.335052e+02 1.063256e+03 9.740372e+02 -1.477576e+03 -1.151549e+03 -1.585918e+03 -1.397436e+03 1.055008e+03 
 4.995184e-01 3.298672e+02 3.290815e+02 1.056687e+03 9.696856e+02 -1.470418e+03 -1.143118e+03 -1.590127e+03 -1.389270e+03 1.049125e+03 
 5.026554e-01 3.255235e+02 3.247280e+02 1.050222e+03 9.653431e+02 -1.463279e+03 -1.134744e+03 -1.594309e+03 -1.381147e+03 1.043270e+03 
 5.058132e-01 3.212554e+02 3.204270e+02 1.043762e+03 9.609883e+02 -1.456125e+03 -1.126409e+03 -1.598476e+03 -1.373035e+03 1.037419e+03 
 5.089592e-01 3.171001e+02 3.162212e+02 1.037325e+03 9.566703e+02 -1.449045e+03 -1.118195e+03 -1.602582e+03 -1.365017e+03 1.031630e+03 
 5.120992e-01 3.130403e+02 3.121005e+02 1.031062e+03 9.523788e+02 -1.442015e+03 -1.110086e+03 -1.606640e+03 -1.357080e+03 1.025896e+03 
 5.152366e-01 3.090618e+02 3.080581e+02 1.024847e+03 9.481087e+02 -1.435025e+03 -1.102071e+03 -1.610653e+03 -1.349213e+03 1.020209e+03 
 5.183792e-01 3.051451e+02 3.040823e+02 1.018678e+03 9.438529e+02 -1.428070e+03 -1.094129e+03 -1.614634e+03 -1.341397e+03 1.014555e+03 
 5.215170e-01 3.012959e+02 3.001842e+02 1.012552e+03 9.396246e+02 -1.421161e+03 -1.086283e+03 -1.618569e+03 -1.333654e+03 1.008950e+03 
 5.246512e-01 2.975098e+02 2.963603e+02 1.006537e+03 9.354161e+02 -1.414291e+03 -1.078530e+03 -1.622462e+03 -1.325983e+03 1.003392e+03 
 5.277969e-01 2.937666e+02 2.925908e+02 1.000567e+03 9.312105e+02 -1.407437e+03 -1.070830e+03 -1.626332e+03 -1.318344e+03 9.978556e+02 
 5.309361e-01 2.900848e+02 2.888960e+02 9.946492e+02 9.270354e+02 -1.400639e+03 -1.063227e+03 -1.630153e+03 -1.310783e+03 9.923709e+02 
 5.340894e-01 2.864369e+02 2.852501e+02 9.887791e+02 9.228628e+02 -1.393855e+03 -1.055671e+03 -1.633954e+03 -1.303248e+03 9.869019e+02 
 5.372354e-01 2.828473e+02 2.816768e+02 9.829846e+02 9.187192e+02 -1.387118e+03 -1.048210e+03 -1.637709e+03 -1.295790e+03 9.814859e+02 
 5.403689e-01 2.793238e+02 2.781799e+02 9.772699e+02 9.146098e+02 -1.380443e+03 -1.040856e+03 -1.641412e+03 -1.288421e+03 9.761309e+02 
 5.435106e-01 2.758447e+02 2.747347e+02 9.715993e+02 9.105103e+02 -1.373796e+03 -1.033560e+03 -1.645090e+03 -1.281092e+03 9.708013e+02 
 5.466576e-01 2.724155e+02 2.713435e+02 9.659625e+02 9.064278e+02 -1.367164e+03 -1.026327e+03 -1.648738e+03 -1.273808e+03 9.655020e+02 
 5.497943e-01 2.690543e+02 2.680216e+02 9.604121e+02 9.023753e+02 -1.360603e+03 -1.019191e+03 -1.652339e+03 -1.266605e+03 9.602584e+02 
 5.529241e-01 2.657585e+02 2.647637e+02 9.549222e+02 8.983452e+02 -1.354108e+03 -1.012144e+03 -1.655896e+03 -1.259475e+03 9.550642e+02 
 5.560675e-01 2.625078e+02 2.615473e+02 9.494666e+02 8.943281e+02 -1.347605e+03 -1.005137e+03 -1.659441e+03 -1.252370e+03 9.498856e+02 
 5.592146e-01 2.593137e+02 2.583817e+02 9.440898e+02 8.903226e+02 -1.341142e+03 -9.981983e+02 -1.662953e+03 -1.245316e+03 9.447412e+02 
 5.623582e-01 2.561836e+02 2.552731e+02 9.387594e+02 8.863394e+02 -1.334723e+03 -9.913408e+02 -1.666421e+03 -1.238327e+03 9.396418e+02 
 5.654984e-01 2.531170e+02 2.522201e+02 9.334528e+02 8.823863e+02 -1.328344e+03 -9.845600e+02 -1.669855e+03 -1.231401e+03 9.345852e+02 
 5.686426e-01 2.501051e+02 2.492143e+02 9.282133e+02 8.784450e+02 -1.321998e+03 -9.778385e+02 -1.673263e+03 -1.224521e+03 9.295595e+02 
 5.717860e-01 2.471499e+02 2.462593e+02 9.230472e+02 8.745264e+02 -1.315686e+03 -9.711864e+02 -1.676636e+03 -1.217697e+03 9.245715e+02 
 5.749242e-01 2.442528e+02 2.433580e+02 9.179171e+02 8.706341e+02 -1.309421e+03 -9.646111e+02 -1.679972e+03 -1.210936e+03 9.196277e+02 
 5.780656e-01 2.414043e+02 2.405016e+02 9.128149e+02 8.667563e+02 -1.303193e+03 -9.580937e+02 -1.683281e+03 -1.204220e+03 9.147147e+02 
 5.812101e-01 2.386034e+02 2.376892e+02 9.077856e+02 8.628973e+02 -1.296998e+03 -9.516339e+02 -1.686563e+03 -1.197550e+03 9.098323e+02 
 5.843531e-01 2.358520e+02 2.349242e+02 9.027886e+02 8.590614e+02 -1.290840e+03 -9.452398e+02 -1.689814e+03 -1.190934e+03 9.049874e+02 
 5.874948e-01 2.331463e+02 2.322052e+02 8.978718e+02 8.552429e+02 -1.284726e+03 -9.389193e+02 -1.693030e+03 -1.184379e+03 9.001840e+02 
 5.906374e-01 2.304812e+02 2.295294e+02 8.929620e+02 8.514503e+02 -1.278636e+03 -9.326615e+02 -1.696216e+03 -1.177874e+03 8.954154e+02 
 5.937817e-01 2.278536e+02 2.268952e+02 8.880880e+02 8.476681e+02 -1.272587e+03 -9.264602e+02 -1.699376e+03 -1.171415e+03 8.906784e+02 
 5.969120e-01 2.252747e+02 2.243145e+02 8.832968e+02 8.439252e+02 -1.266607e+03 -9.203453e+02 -1.702493e+03 -1.165034e+03 8.859963e+02 
 6.000472e-01 2.227275e+02 2.217708e+02 8.785547e+02 8.402014e+02 -1.260649e+03 -9.142785e+02 -1.705586e+03 -1.158692e+03 8.813402e+02 
 6.031927e-01 2.202078e+02 2.192591e+02 8.738409e+02 8.364844e+02 -1.254699e+03 -9.082494e+02 -1.708663e+03 -1.152376e+03 8.767018e+02 
 6.063293e-01 2.177309e+02 2.167943e+02 8.691967e+02 8.327914e+02 -1.248819e+03 -9.022956e+02 -1.711704e+03 -1.146126e+03 8.721096e+02 
 6.094754e-01 2.152827e+02 2.143613e+02 8.645621e+02 8.291186e+02 -1.242953e+03 -8.963936e+02 -1.714722e+03 -1.139915e+03 8.675434e+02 
 6.126208e-01 2.128719e+02 2.119669e+02 8.599294e+02 8.254076e+02 -1.237251e+03 -8.905483e+02 -1.717712e+03 -1.133747e+03 8.630132e+02 
 6.157665e-01 2.104983e+02 2.096096e+02 8.553713e+02 8.217756e+02 -1.231432e+03 -8.847564e+02 -1.720676e+03 -1.127630e+03 8.585111e+02 
 6.189120e-01 2.081622e+02 2.072888e+02 8.508754e+02 8.181965e+02 -1.225565e+03 -8.790177e+02 -1.723615e+03 -1.121561e+03 8.540391e+02 
 6.220527e-01 2.058657e+02 2.050074e+02 8.464075e+02 8.146031e+02 -1.219833e+03 -8.733399e+02 -1.726524e+03 -1.115543e+03 8.496072e+02 
 6.251934e-01 2.036042e+02 2.027610e+02 8.419899e+02 8.110309e+02 -1.214162e+03 -8.677198e+02 -1.729406e+03 -1.109573e+03 8.452093e+02 
 6.283268e-01 2.013827e+02 2.005541e+02 8.376073e+02 8.074881e+02 -1.208533e+03 -8.621730e+02 -1.732252e+03 -1.103669e+03 8.408577e+02 
 6.314680e-01 1.991911e+02 1.983754e+02 8.332338e+02 8.039524e+02 -1.202917e+03 -8.566623e+02 -1.735081e+03 -1.097793e+03 8.365250e+02 
 6.346172e-01 1.970298e+02 1.962243e+02 8.289100e+02 8.004259e+02 -1.197326e+03 -8.511870e+02 -1.737893e+03 -1.091944e+03 8.322111e+02 
 6.377577e-01 1.949100e+02 1.941116e+02 8.246710e+02 7.969291e+02 -1.191789e+03 -8.457753e+02 -1.740675e+03 -1.086154e+03 8.279385e+02 
 6.408939e-01 1.928277e+02 1.920335e+02 8.204373e+02 7.934607e+02 -1.186265e+03 -8.404246e+02 -1.743427e+03 -1.080418e+03 8.237042e+02 
 6.440402e-01 1.907727e+02 1.899799e+02 8.162375e+02 7.900007e+02 -1.180792e+03 -8.351148e+02 -1.746160e+03 -1.074714e+03 8.194916e+02 
 6.471810e-01 1.887531e+02 1.879605e+02 8.120814e+02 7.865630e+02 -1.175356e+03 -8.298606e+02 -1.748865e+03 -1.069060e+03 8.153146e+02 
 6.503144e-01 1.867679e+02 1.859757e+02 8.079438e+02 7.831514e+02 -1.169959e+03 -8.246638e+02 -1.751544e+03 -1.063460e+03 8.111753e+02 
 6.534578e-01 1.848041e+02 1.840139e+02 8.037869e+02 7.797487e+02 -1.164573e+03 -8.194947e+02 -1.754211e+03 -1.057880e+03 8.070503e+02 
 6.566076e-01 1.828645e+02 1.820770e+02 7.997566e+02 7.763642e+02 -1.159227e+03 -8.143732e+02 -1.756851e+03 -1.052340e+03 8.029527e+02 
 6.597535e-01 1.809560e+02 1.801710e+02 7.957131e+02 7.730014e+02 -1.153906e+03 -8.093057e+02 -1.759466e+03 -1.046849e+03 7.988899e+02 
 6.628926e-01 1.790804e+02 1.782968e+02 7.916840e+02 7.696617e+02 -1.148630e+03 -8.042920e+02 -1.762056e+03 -1.041409e+03 7.948631e+02 
 6.660291e-01 1.772329e+02 1.764514e+02 7.876988e+02 7.663402e+02 -1.143396e+03 -7.993243e+02 -1.764623e+03 -1.036010e+03 7.908662e+02 
 6.691707e-01 1.754063e+02 1.746298e+02 7.838519e+02 7.630311e+02 -1.138189e+03 -7.943987e+02 -1.767170e+03 -1.030647e+03 7.868935e+02 
 6.723174e-01 1.735989e+02 1.728314e+02 7.800119e+02 7.597440e+02 -1.133008e+03 -7.895164e+02 -1.769698e+03 -1.025321e+03 7.829471e+02 
 6.754542e-01 1.718209e+02 1.710645e+02 7.761362e+02 7.564825e+02 -1.127871e+03 -7.846888e+02 -1.772197e+03 -1.020047e+03 7.790381e+02 
 6.785882e-01 1.700703e+02 1.693243e+02 7.722412e+02 7.532386e+02 -1.122768e+03 -7.799038e+02 -1.774676e+03 -1.014812e+03 7.751568e+02 
 6.817340e-01 1.683407e+02 1.676023e+02 7.684358e+02 7.500063e+02 -1.117679e+03 -7.751494e+02 -1.777141e+03 -1.009601e+03 7.712913e+02 
 6.848783e-01 1.666380e+02 1.659057e+02 7.646793e+02 7.467934e+02 -1.112625e+03 -7.704449e+02 -1.779580e+03 -1.004435e+03 7.674581e+02 
 6.880165e-01 1.649625e+02 1.642362e+02 7.609713e+02 7.436018e+02 -1.107610e+03 -7.657868e+02 -1.781997e+03 -9.993124e+02 7.636559e+02 
 6.911574e-01 1.633077e+02 1.625887e+02 7.572893e+02 7.404231e+02 -1.102619e+03 -7.611617e+02 -1.784398e+03 -9.942191e+02 7.598742e+02 
 6.943055e-01 1.616710e+02 1.609606e+02 7.535674e+02 7.372615e+02 -1.097650e+03 -7.565757e+02 -1.786781e+03 -9.891601e+02 7.561167e+02 
 6.974482e-01 1.600599e+02 1.593580e+02 7.499184e+02 7.341215e+02 -1.092724e+03 -7.520406e+02 -1.789139e+03 -9.841497e+02 7.523943e+02 
 7.005836e-01 1.584756e+02 1.577813e+02 7.463094e+02 7.310054e+02 -1.087839e+03 -7.475508e+02 -1.791475e+03 -9.791830e+02 7.487034e+02 
 7.037177e-01 1.569151e+02 1.562270e+02 7.427165e+02 7.279089e+02 -1.082984e+03 -7.430967e+02 -1.793793e+03 -9.742497e+02 7.450363e+02 
 7.068619e-01 1.553721e+02 1.546891e+02 7.391332e+02 7.248220e+02 -1.078147e+03 -7.386828e+02 -1.796091e+03 -9.693488e+02 7.413913e+02 
 7.100142e-01 1.538473e+02 1.531685e+02 7.355947e+02 7.217423e+02 -1.073323e+03 -7.342909e+02 -1.798380e+03 -9.644667e+02 7.377594e+02 
 7.131540e-01 1.523498e+02 1.516747e+02 7.321096e+02 7.186908e+02 -1.068546e+03 -7.299490e+02 -1.800643e+03 -9.596344e+02 7.341639e+02 
 7.162927e-01 1.508730e+02 1.502017e+02 7.286350e+02 7.156640e+02 -1.063812e+03 -7.256516e+02 -1.802885e+03 -9.548443e+02 7.305986e+02 
 7.194390e-01 1.494117e+02 1.487451e+02 7.251668e+02 7.126451e+02 -1.059088e+03 -7.213858e+02 -1.805114e+03 -9.500814e+02 7.270523e+02 
 7.225843e-01 1.479695e+02 1.473087e+02 7.217332e+02 7.096404e+02 -1.054388e+03 -7.171523e+02 -1.807325e+03 -9.453482e+02 7.235271e+02 
 7.257178e-01 1.465516e+02 1.458969e+02 7.183571e+02 7.066626e+02 -1.049733e+03 -7.129676e+02 -1.809508e+03 -9.406629e+02 7.200365e+02 
 7.288576e-01 1.451504e+02 1.445012e+02 7.149657e+02 7.037020e+02 -1.045113e+03 -7.088236e+02 -1.811675e+03 -9.360149e+02 7.165726e+02 
 7.320073e-01 1.437649e+02 1.431198e+02 7.116058e+02 7.007464e+02 -1.040501e+03 -7.046933e+02 -1.813835e+03 -9.313799e+02 7.131176e+02 
 7.351562e-01 1.423989e+02 1.417572e+02 7.082875e+02 6.978058e+02 -1.035910e+03 -7.005911e+02 -1.815981e+03 -9.267733e+02 7.096829e+02 
 7.382931e-01 1.410556e+02 1.404177e+02 7.049647e+02 6.948997e+02 -1.031380e+03 -6.965618e+02 -1.818092e+03 -9.222292e+02 7.062935e+02 
 7.414243e-01 1.397310e+02 1.390983e+02 7.017023e+02 6.920128e+02 -1.026880e+03 -6.925671e+02 -1.820185e+03 -9.177228e+02 7.029315e+02 
 7.445676e-01 1.384173e+02 1.377912e+02 6.984694e+02 6.891273e+02 -1.022382e+03 -6.885819e+02 -1.822274e+03 -9.132247e+02 6.995751e+02 
 7.477055e-01 1.371223e+02 1.365034e+02 6.952598e+02 6.862673e+02 -1.017924e+03 -6.846469e+02 -1.824339e+03 -9.087745e+02 6.962531e+02 
 7.508449e-01 1.358436e+02 1.352318e+02 6.920437e+02 6.834216e+02 -1.013495e+03 -6.807428e+02 -1.826388e+03 -9.043528e+02 6.929515e+02 
 7.539871e-01 1.345810e+02 1.339756e+02 6.888426e+02 6.805860e+02 -1.009083e+03 -6.768615e+02 -1.828426e+03 -8.999515e+02 6.896643e+02 
 7.571283e-01 1.333354e+02 1.327361e+02 6.857171e+02 6.777726e+02 -1.004705e+03 -6.730247e+02 -1.830444e+03 -8.955913e+02 6.864071e+02 
 7.602748e-01 1.321037e+02 1.315105e+02 6.825956e+02 6.749689e+02 -1.000345e+03 -6.692084e+02 -1.832449e+03 -8.912552e+02 6.831670e+02 
 7.634149e-01 1.308900e+02 1.303031e+02 6.794874e+02 6.721828e+02 -9.960131e+02 -6.654221e+02 -1.834437e+03 -8.869507e+02 6.799497e+02 
 7.665577e-01 1.296906e+02 1.291102e+02 6.763666e+02 6.694177e+02 -9.917172e+02 -6.616759e+02 -1.836408e+03 -8.826795e+02 6.767562e+02 
 7.697059e-01 1.285049e+02 1.279304e+02 6.733009e+02 6.666629e+02 -9.874392e+02 -6.579554e+02 -1.838367e+03 -8.784329e+02 6.735805e+02 
 7.728479e-01 1.273372e+02 1.267680e+02 6.702780e+02 6.639237e+02 -9.831877e+02 -6.542651e+02 -1.840311e+03 -8.742169e+02 6.704271e+02 
 7.759855e-01 1.261868e+02 1.256219e+02 6.672749e+02 6.612049e+02 -9.789731e+02 -6.506193e+02 -1.842232e+03 -8.700440e+02 6.673047e+02 
 7.791234e-01 1.250512e+02 1.244901e+02 6.642698e+02 6.585032e+02 -9.747822e+02 -6.470022e+02 -1.844139e+03 -8.658991e+02 6.642026e+02 
 7.822679e-01 1.239275e+02 1.233702e+02 6.612679e+02 6.558080e+02 -9.706004e+02 -6.433989e+02 -1.846040e+03 -8.617667e+02 6.611093e+02 
 7.854090e-01 1.228188e+02 1.222656e+02 6.583386e+02 6.531349e+02 -9.664598e+02 -6.398415e+02 -1.847917e+03 -8.576796e+02 6.580489e+02 
 7.885471e-01 1.217246e+02 1.211757e+02 6.554128e+02 6.504788e+02 -9.623450e+02 -6.363118e+02 -1.849781e+03 -8.536201e+02 6.550086e+02 
 7.916912e-01 1.206421e+02 1.200974e+02 6.524835e+02 6.478303e+02 -9.582413e+02 -6.327965e+02 -1.851638e+03 -8.495735e+02 6.519774e+02 
 7.948362e-01 1.195730e+02 1.190321e+02 6.496081e+02 6.451992e+02 -9.541718e+02 -6.293242e+02 -1.853474e+03 -8.455689e+02 6.489767e+02 
 7.979769e-01 1.185190e+02 1.179815e+02 6.467425e+02 6.425837e+02 -9.501275e+02 -6.258758e+02 -1.855297e+03 -8.415886e+02 6.459936e+02 
 8.011092e-01 1.174808e+02 1.169465e+02 6.438853e+02 6.399920e+02 -9.461210e+02 -6.224628e+02 -1.857104e+03 -8.376446e+02 6.430371e+02 
 8.042493e-01 1.164524e+02 1.159216e+02 6.410616e+02 6.374148e+02 -9.421307e+02 -6.190777e+02 -1.858896e+03 -8.337268e+02 6.400993e+02 
